match_id,team,elo_pre,elo_post,tournament_type
1292,Iraq,1530.67,1514.76,FIFA World Cup qualification
1292,Saudi Arabia,1707.82,1708.96,FIFA World Cup qualification
1300,China,1665.38,1671.87,FIFA World Cup qualification
1300,Iran,1741.75,1738.5,FIFA World Cup qualification
1301,Costa Rica,1659.6,1675.58,FIFA World Cup qualification
1301,Panama,1625.49,1611.95,FIFA World Cup qualification
1303,Canada,1576.25,1607.53,FIFA World Cup qualification
1303,El Salvador,1536.01,1509.47,FIFA World Cup qualification
1304,Faroe Islands,1488.08,1502.68,FIFA World Cup qualification
1304,Hungary,1672.89,1665.58,FIFA World Cup qualification
1298,Bangladesh,1276.94,1276.95,AFC Asian Cup qualification
1298,Bhutan,1277.04,1277.03,AFC Asian Cup qualification
1291,Gibraltar,1468.05,1442.5,FIFA World Cup qualification
1291,Greece,1520.05,1570.78,FIFA World Cup qualification
1302,Cyprus,1622.14,1609.45,FIFA World Cup qualification
1302,Belgium,1850.78,1873.54,FIFA World Cup qualification
1289,Jamaica,1511.66,1496.57,FIFA World Cup qualification
1289,Haiti,1509.59,1527.61,FIFA World Cup qualification
1290,United States,1748.96,1779.74,FIFA World Cup qualification
1290,Trinidad and Tobago,1710.31,1683.63,FIFA World Cup qualification
1277,Mexico,1799.1,1789.92,FIFA World Cup qualification
1277,Honduras,1551.86,1570.21,FIFA World Cup qualification
1279,Qatar,1622.18,1591.48,FIFA World Cup qualification
1279,Uzbekistan,1614.09,1626.22,FIFA World Cup qualification
1280,Sweden,1686.52,1689.35,FIFA World Cup qualification
1280,Netherlands,1752.76,1749.94,FIFA World Cup qualification
1281,Switzerland,1811.27,1824.03,FIFA World Cup qualification
1281,Portugal,1719.35,1708.23,FIFA World Cup qualification
1282,Thailand,1535.16,1525.84,FIFA World Cup qualification
1282,Japan,1829.27,1841.98,FIFA World Cup qualification
1278,Peru,1678.47,1686.33,FIFA World Cup qualification
1278,Ecuador,1717.87,1701.18,FIFA World Cup qualification
1284,United Arab Emirates,1684.35,1672.94,FIFA World Cup qualification
1284,Australia,1769.12,1772.15,FIFA World Cup qualification
1285,Uruguay,1726.59,1755.18,FIFA World Cup qualification
1285,Paraguay,1653.03,1641.16,FIFA World Cup qualification
1286,Venezuela,1561.01,1579.21,FIFA World Cup qualification
1286,Argentina,1805.51,1796.41,FIFA World Cup qualification
1287,Guatemala,1625.49,1692.88,FIFA World Cup qualification
1287,Saint Vincent and the Grenadines,1477.92,1459.94,FIFA World Cup qualification
1283,Maldives,1307.05,1371.97,AFC Asian Cup qualification
1283,Laos,1294.4,1265.49,AFC Asian Cup qualification
1288,Syria,1605.5,1619.0,FIFA World Cup qualification
1288,South Korea,1773.97,1767.22,FIFA World Cup qualification
1305,Curaçao,1598.46,1621.73,CFU Caribbean Cup qualification
1305,Antigua and Barbuda,1544.18,1518.83,CFU Caribbean Cup qualification
1306,Trinidad and Tobago,1683.63,1731.76,CFU Caribbean Cup qualification
1306,Dominican Republic,1533.0,1515.25,CFU Caribbean Cup qualification
1319,Japan,1841.98,1834.04,FIFA World Cup qualification
1319,Iraq,1514.76,1510.81,FIFA World Cup qualification
1320,Italy,1773.26,1777.86,FIFA World Cup qualification
1320,Spain,1883.36,1878.76,FIFA World Cup qualification
1321,Republic of Ireland,1777.45,1776.0,FIFA World Cup qualification
1321,Georgia,1631.78,1613.67,FIFA World Cup qualification
1325,Austria,1774.41,1776.26,FIFA World Cup qualification
1325,Wales,1795.87,1794.95,FIFA World Cup qualification
1323,China,1671.87,1654.61,FIFA World Cup qualification
1323,Syria,1619.0,1634.14,FIFA World Cup qualification
1324,Brazil,1786.84,1809.39,FIFA World Cup qualification
1324,Bolivia,1503.98,1499.06,FIFA World Cup qualification
1318,South Korea,1767.22,1764.47,FIFA World Cup qualification
1318,Qatar,1591.48,1575.48,FIFA World Cup qualification
1326,Kosovo,1645.98,1626.18,FIFA World Cup qualification
1326,Croatia,1768.96,1810.7,FIFA World Cup qualification
1322,Ecuador,1701.18,1732.96,FIFA World Cup qualification
1322,Chile,1785.02,1766.47,FIFA World Cup qualification
1317,Iceland,1749.34,1748.06,FIFA World Cup qualification
1317,Finland,1607.19,1588.83,FIFA World Cup qualification
1311,Turkey,1761.89,1758.81,FIFA World Cup qualification
1311,Ukraine,1726.14,1727.68,FIFA World Cup qualification
1315,Saudi Arabia,1708.96,1714.35,FIFA World Cup qualification
1315,Australia,1772.15,1769.46,FIFA World Cup qualification
1314,Uzbekistan,1626.22,1615.91,FIFA World Cup qualification
1314,Iran,1738.5,1740.73,FIFA World Cup qualification
1313,North Macedonia,1483.1,1464.98,FIFA World Cup qualification
1313,Israel,1628.67,1631.32,FIFA World Cup qualification
1312,United Arab Emirates,1672.94,1682.84,FIFA World Cup qualification
1312,Thailand,1525.84,1507.83,FIFA World Cup qualification
1310,Uruguay,1755.18,1771.68,FIFA World Cup qualification
1310,Venezuela,1579.21,1571.22,FIFA World Cup qualification
1309,Peru,1686.33,1690.93,FIFA World Cup qualification
1309,Argentina,1796.41,1791.81,FIFA World Cup qualification
1308,Paraguay,1641.16,1630.57,FIFA World Cup qualification
1308,Colombia,1746.4,1748.83,FIFA World Cup qualification
1307,Moldova,1478.39,1458.92,FIFA World Cup qualification
1307,Serbia,1605.76,1653.52,FIFA World Cup qualification
1316,Liechtenstein,1494.79,1478.03,FIFA World Cup qualification
1316,Albania,1659.3,1687.32,FIFA World Cup qualification
1333,France,1796.03,1825.96,FIFA World Cup qualification
1333,Bulgaria,1588.2,1574.27,FIFA World Cup qualification
1336,Greece,1570.78,1590.99,FIFA World Cup qualification
1336,Cyprus,1609.45,1576.13,FIFA World Cup qualification
1335,Belgium,1873.54,1898.33,FIFA World Cup qualification
1335,Bosnia and Herzegovina,1735.91,1726.56,FIFA World Cup qualification
1334,Estonia,1557.58,1609.76,FIFA World Cup qualification
1334,Gibraltar,1442.5,1422.09,FIFA World Cup qualification
1332,Ghana,1639.06,1634.59,FIFA World Cup qualification
1332,Uganda,1532.34,1536.8,FIFA World Cup qualification
1330,Luxembourg,1470.58,1457.31,FIFA World Cup qualification
1330,Sweden,1689.35,1689.07,FIFA World Cup qualification
1329,Netherlands,1749.94,1768.69,FIFA World Cup qualification
1329,Belarus,1617.16,1598.1,FIFA World Cup qualification
1328,Portugal,1708.23,1734.63,FIFA World Cup qualification
1328,Andorra,1419.63,1410.05,FIFA World Cup qualification
1327,Latvia,1568.25,1532.66,FIFA World Cup qualification
1327,Faroe Islands,1502.68,1542.29,FIFA World Cup qualification
1331,Hungary,1665.58,1656.99,FIFA World Cup qualification
1331,Switzerland,1824.03,1825.03,FIFA World Cup qualification
1347,French Guiana,1675.14,1681.97,CFU Caribbean Cup qualification
1347,Saint Kitts and Nevis,1694.77,1663.07,CFU Caribbean Cup qualification
1354,Germany,1967.38,1978.8,FIFA World Cup qualification
1354,Czech Republic,1675.14,1665.73,FIFA World Cup qualification
1353,Armenia,1486.62,1472.61,FIFA World Cup qualification
1353,Romania,1693.12,1765.77,FIFA World Cup qualification
1352,Azerbaijan,1547.46,1566.07,FIFA World Cup qualification
1352,Norway,1614.51,1578.79,FIFA World Cup qualification
1351,Burkina Faso,1539.04,1540.67,FIFA World Cup qualification
1351,South Africa,1577.01,1575.38,FIFA World Cup qualification
1350,DR Congo,1603.5,1632.16,FIFA World Cup qualification
1350,Libya,1531.09,1507.25,FIFA World Cup qualification
1349,Dominican Republic,1515.25,1497.22,CFU Caribbean Cup qualification
1349,Martinique,1662.01,1664.6,CFU Caribbean Cup qualification
1348,England,1919.95,1919.41,FIFA World Cup qualification
1348,Malta,1470.5,1466.3,FIFA World Cup qualification
1346,Gabon,1519.61,1526.8,FIFA World Cup qualification
1346,Morocco,1604.54,1597.35,FIFA World Cup qualification
1344,Northern Ireland,1706.15,1724.24,FIFA World Cup qualification
1344,San Marino,1432.46,1422.18,FIFA World Cup qualification
1343,Poland,1867.95,1862.63,FIFA World Cup qualification
1343,Denmark,1625.32,1613.42,FIFA World Cup qualification
1342,Scotland,1848.28,1828.8,FIFA World Cup qualification
1342,Lithuania,1579.46,1598.93,FIFA World Cup qualification
1341,Senegal,1691.88,1700.55,FIFA World Cup qualification
1341,Cape Verde,1519.34,1511.23,FIFA World Cup qualification
1340,Slovenia,1670.82,1685.72,FIFA World Cup qualification
1340,Slovakia,1702.23,1685.88,FIFA World Cup qualification
1339,Suriname,1488.97,1511.67,CFU Caribbean Cup qualification
1339,Guyana,1596.26,1557.28,CFU Caribbean Cup qualification
1338,Taiwan,1301.23,1304.92,AFC Asian Cup qualification
1338,Timor-Leste,1224.75,1213.0,AFC Asian Cup qualification
1337,Montenegro,1645.82,1713.04,FIFA World Cup qualification
1337,Kazakhstan,1567.92,1544.54,FIFA World Cup qualification
1345,Ivory Coast,1572.92,1593.09,FIFA World Cup qualification
1345,Mali,1610.82,1594.19,FIFA World Cup qualification
1363,Iceland,1748.06,1766.64,FIFA World Cup qualification
1363,Turkey,1758.81,1743.35,FIFA World Cup qualification
1364,Finland,1588.83,1575.74,FIFA World Cup qualification
1364,Croatia,1810.7,1810.36,FIFA World Cup qualification
1360,Ukraine,1727.68,1748.17,FIFA World Cup qualification
1360,Kosovo,1626.18,1604.7,FIFA World Cup qualification
1366,Albania,1687.32,1672.36,FIFA World Cup qualification
1366,Spain,1878.76,1892.34,FIFA World Cup qualification
1367,North Macedonia,1464.98,1456.47,FIFA World Cup qualification
1367,Italy,1777.86,1776.36,FIFA World Cup qualification
1365,Algeria,1727.1,1721.7,FIFA World Cup qualification
1365,Cameroon,1596.25,1601.64,FIFA World Cup qualification
1362,Congo,1518.97,1507.14,FIFA World Cup qualification
1362,Egypt,1593.64,1600.34,FIFA World Cup qualification
1357,Israel,1631.32,1627.76,FIFA World Cup qualification
1357,Liechtenstein,1478.03,1460.47,FIFA World Cup qualification
1359,Zambia,1534.25,1519.08,FIFA World Cup qualification
1359,Nigeria,1530.18,1536.12,FIFA World Cup qualification
1358,Wales,1794.95,1787.76,FIFA World Cup qualification
1358,Georgia,1613.67,1628.04,FIFA World Cup qualification
1356,Tunisia,1621.29,1633.13,FIFA World Cup qualification
1356,Guinea,1512.17,1501.73,FIFA World Cup qualification
1355,Serbia,1653.52,1677.74,FIFA World Cup qualification
1355,Austria,1776.26,1756.17,FIFA World Cup qualification
1361,Moldova,1458.92,1450.59,FIFA World Cup qualification
1361,Republic of Ireland,1776.0,1788.68,FIFA World Cup qualification
1377,Bosnia and Herzegovina,1726.56,1736.29,FIFA World Cup qualification
1377,Cyprus,1576.13,1558.36,FIFA World Cup qualification
1376,Andorra,1410.05,1405.01,FIFA World Cup qualification
1376,Switzerland,1825.03,1823.18,FIFA World Cup qualification
1375,Belarus,1598.1,1586.56,FIFA World Cup qualification
1375,Luxembourg,1457.31,1468.84,FIFA World Cup qualification
1374,Bhutan,1277.03,1312.93,AFC Asian Cup qualification
1374,Bangladesh,1276.95,1246.95,AFC Asian Cup qualification
1373,Estonia,1609.76,1578.14,FIFA World Cup qualification
1373,Greece,1590.99,1609.48,FIFA World Cup qualification
1372,Faroe Islands,1542.29,1527.38,FIFA World Cup qualification
1372,Portugal,1734.63,1776.05,FIFA World Cup qualification
1370,Latvia,1532.66,1512.96,FIFA World Cup qualification
1370,Hungary,1656.99,1671.77,FIFA World Cup qualification
1369,Netherlands,1768.69,1756.14,FIFA World Cup qualification
1369,France,1825.96,1833.76,FIFA World Cup qualification
1368,Sweden,1689.07,1708.81,FIFA World Cup qualification
1368,Bulgaria,1574.27,1553.84,FIFA World Cup qualification
1371,Gibraltar,1422.09,1418.46,FIFA World Cup qualification
1371,Belgium,1898.33,1944.65,FIFA World Cup qualification
1393,Kazakhstan,1544.54,1561.42,FIFA World Cup qualification
1393,Romania,1765.77,1757.33,FIFA World Cup qualification
1391,Australia,1769.46,1772.21,FIFA World Cup qualification
1391,Japan,1834.04,1831.29,FIFA World Cup qualification
1392,Bolivia,1499.06,1507.86,FIFA World Cup qualification
1392,Ecuador,1732.96,1724.16,FIFA World Cup qualification
1394,Colombia,1748.83,1749.82,FIFA World Cup qualification
1394,Uruguay,1771.68,1770.7,FIFA World Cup qualification
1390,Iraq,1510.81,1543.89,FIFA World Cup qualification
1390,Thailand,1507.83,1478.09,FIFA World Cup qualification
1396,Denmark,1613.42,1591.8,FIFA World Cup qualification
1396,Montenegro,1713.04,1718.22,FIFA World Cup qualification
1397,Germany,1978.8,1983.97,FIFA World Cup qualification
1397,Northern Ireland,1724.24,1718.61,FIFA World Cup qualification
1398,Iran,1740.73,1747.77,FIFA World Cup qualification
1398,South Korea,1764.47,1748.45,FIFA World Cup qualification
1399,Czech Republic,1665.73,1661.54,FIFA World Cup qualification
1399,Azerbaijan,1566.07,1574.45,FIFA World Cup qualification
1395,Argentina,1791.81,1770.31,FIFA World Cup qualification
1395,Paraguay,1630.57,1641.45,FIFA World Cup qualification
1389,Chile,1766.47,1768.36,FIFA World Cup qualification
1389,Peru,1690.93,1679.14,FIFA World Cup qualification
1381,Qatar,1575.48,1584.36,FIFA World Cup qualification
1381,Syria,1634.14,1599.13,FIFA World Cup qualification
1387,Saudi Arabia,1714.35,1739.0,FIFA World Cup qualification
1387,United Arab Emirates,1682.84,1669.2,FIFA World Cup qualification
1379,Norway,1578.79,1613.77,FIFA World Cup qualification
1379,San Marino,1422.18,1404.85,FIFA World Cup qualification
1380,Poland,1862.63,1853.17,FIFA World Cup qualification
1380,Armenia,1472.61,1466.86,FIFA World Cup qualification
1388,Laos,1265.49,1274.41,AFC Asian Cup qualification
1388,Maldives,1371.97,1363.05,AFC Asian Cup qualification
1382,Lithuania,1598.93,1620.17,FIFA World Cup qualification
1382,Malta,1466.3,1447.23,FIFA World Cup qualification
1378,Puerto Rico,1570.92,1545.27,CFU Caribbean Cup qualification
1378,Curaçao,1621.73,1638.29,CFU Caribbean Cup qualification
1384,Slovenia,1685.72,1703.32,FIFA World Cup qualification
1384,England,1919.41,1910.61,FIFA World Cup qualification
1385,Uzbekistan,1615.91,1636.12,FIFA World Cup qualification
1385,China,1654.61,1637.94,FIFA World Cup qualification
1386,Venezuela,1571.22,1565.14,FIFA World Cup qualification
1386,Brazil,1809.39,1822.43,FIFA World Cup qualification
1383,Slovakia,1685.88,1721.21,FIFA World Cup qualification
1383,Scotland,1828.8,1787.12,FIFA World Cup qualification
1400,Brunei,1341.67,1340.33,AFF Championship qualification
1400,Timor-Leste,1213.0,1203.32,AFF Championship qualification
1401,Cambodia,1337.35,1339.88,AFF Championship qualification
1401,Laos,1274.41,1262.1,AFF Championship qualification
1402,Cambodia,1339.88,1366.5,AFF Championship qualification
1402,Brunei,1340.33,1310.29,AFF Championship qualification
1403,Timor-Leste,1203.32,1190.83,AFF Championship qualification
1403,Laos,1262.1,1265.95,AFF Championship qualification
1404,Cambodia,1366.5,1363.76,AFF Championship qualification
1404,Timor-Leste,1190.83,1182.83,AFF Championship qualification
1405,Laos,1265.95,1274.08,AFF Championship qualification
1405,Brunei,1310.29,1276.48,AFF Championship qualification
1406,Tahiti,1445.95,1488.33,FIFA World Cup qualification
1406,Solomon Islands,1356.64,1334.19,FIFA World Cup qualification
1407,Haiti,1527.61,1518.86,CFU Caribbean Cup qualification
1407,French Guiana,1681.97,1705.44,CFU Caribbean Cup qualification
1412,Colombia,1749.82,1750.62,FIFA World Cup qualification
1412,Chile,1768.36,1767.56,FIFA World Cup qualification
1410,Uruguay,1770.7,1774.06,FIFA World Cup qualification
1410,Ecuador,1724.16,1711.15,FIFA World Cup qualification
1411,Brazil,1822.43,1845.82,FIFA World Cup qualification
1411,Argentina,1770.31,1757.54,FIFA World Cup qualification
1408,Venezuela,1565.14,1600.08,FIFA World Cup qualification
1408,Bolivia,1507.86,1495.32,FIFA World Cup qualification
1409,Paraguay,1641.45,1628.07,FIFA World Cup qualification
1409,Peru,1679.14,1704.84,FIFA World Cup qualification
1422,France,1833.76,1833.26,FIFA World Cup qualification
1422,Sweden,1708.81,1698.99,FIFA World Cup qualification
1426,Armenia,1466.86,1502.39,FIFA World Cup qualification
1426,Montenegro,1718.22,1669.65,FIFA World Cup qualification
1425,Czech Republic,1661.54,1664.85,FIFA World Cup qualification
1425,Norway,1613.77,1600.82,FIFA World Cup qualification
1424,Denmark,1591.8,1641.23,FIFA World Cup qualification
1424,Kazakhstan,1561.42,1534.04,FIFA World Cup qualification
1423,England,1910.61,1929.87,FIFA World Cup qualification
1423,Scotland,1787.12,1767.35,FIFA World Cup qualification
1421,Honduras,1570.21,1543.8,FIFA World Cup qualification
1421,Panama,1611.95,1616.36,FIFA World Cup qualification
1420,Libya,1507.25,1487.67,FIFA World Cup qualification
1420,Tunisia,1633.13,1634.98,FIFA World Cup qualification
1419,Malta,1447.23,1436.05,FIFA World Cup qualification
1419,Slovenia,1703.32,1702.44,FIFA World Cup qualification
1418,Northern Ireland,1718.61,1743.03,FIFA World Cup qualification
1418,Azerbaijan,1574.45,1556.23,FIFA World Cup qualification
1417,San Marino,1404.85,1402.79,FIFA World Cup qualification
1417,Germany,1983.97,2044.47,FIFA World Cup qualification
1416,Slovakia,1721.21,1748.13,FIFA World Cup qualification
1416,Lithuania,1620.17,1598.66,FIFA World Cup qualification
1415,Trinidad and Tobago,1731.76,1696.95,FIFA World Cup qualification
1415,Costa Rica,1675.58,1695.13,FIFA World Cup qualification
1414,United States,1779.74,1765.18,FIFA World Cup qualification
1414,Mexico,1789.92,1795.37,FIFA World Cup qualification
1413,Romania,1757.33,1746.36,FIFA World Cup qualification
1413,Poland,1853.17,1877.62,FIFA World Cup qualification
1437,Austria,1756.17,1742.57,FIFA World Cup qualification
1437,Republic of Ireland,1788.68,1793.38,FIFA World Cup qualification
1438,Cameroon,1601.64,1598.15,FIFA World Cup qualification
1438,Zambia,1519.08,1522.58,FIFA World Cup qualification
1436,Albania,1672.36,1638.53,FIFA World Cup qualification
1436,Israel,1627.76,1683.11,FIFA World Cup qualification
1440,Croatia,1810.36,1825.8,FIFA World Cup qualification
1440,Iceland,1766.64,1753.52,FIFA World Cup qualification
1441,Georgia,1628.04,1613.93,FIFA World Cup qualification
1441,Moldova,1450.59,1464.71,FIFA World Cup qualification
1442,Cape Verde,1511.23,1497.5,FIFA World Cup qualification
1442,Burkina Faso,1540.67,1557.81,FIFA World Cup qualification
1435,Liechtenstein,1460.47,1452.09,FIFA World Cup qualification
1435,Italy,1776.36,1806.92,FIFA World Cup qualification
1439,Mali,1594.19,1591.32,FIFA World Cup qualification
1439,Gabon,1526.8,1532.55,FIFA World Cup qualification
1433,Morocco,1597.35,1596.98,FIFA World Cup qualification
1433,Ivory Coast,1593.09,1593.27,FIFA World Cup qualification
1427,Nigeria,1536.12,1564.44,FIFA World Cup qualification
1427,Algeria,1721.7,1699.37,FIFA World Cup qualification
1428,Spain,1892.34,1904.9,FIFA World Cup qualification
1428,North Macedonia,1456.47,1451.96,FIFA World Cup qualification
1429,New Zealand,1482.35,1513.85,FIFA World Cup qualification
1429,New Caledonia,1444.13,1417.42,FIFA World Cup qualification
